unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1609063200000,2020-12-27 10:00:00,BTC/USDT,27818.18000000,27893.50000000,27687.13000000,27822.16000000,3299.39056900,91697271.11317655,61047
1609059600000,2020-12-27 09:00:00,BTC/USDT,27460.52000000,27855.00000000,27200.02000000,27818.18000000,6637.46247000,183279646.62111129,112702
1609056000000,2020-12-27 08:00:00,BTC/USDT,27639.39000000,27935.40000000,27310.00000000,27457.00000000,7892.77938300,219162622.55279621,129016
1609052400000,2020-12-27 07:00:00,BTC/USDT,27635.28000000,27777.82000000,27453.53000000,27639.38000000,5115.59067700,141360254.56865696,93784
1609048800000,2020-12-27 06:00:00,BTC/USDT,26889.94000000,27750.00000000,26886.47000000,27635.28000000,9599.11262100,263131263.97930927,141623
1609045200000,2020-12-27 05:00:00,BTC/USDT,26744.76000000,26939.98000000,26705.13000000,26889.94000000,2630.68005700,70595636.76903177,48811
1609041600000,2020-12-27 04:00:00,BTC/USDT,26568.24000000,26839.84000000,26567.81000000,26744.76000000,2728.12156700,72926527.16668561,48413
1609038000000,2020-12-27 03:00:00,BTC/USDT,26573.90000000,26649.50000000,26427.16000000,26568.08000000,2920.83183900,77585482.07073501,60707
1609034400000,2020-12-27 02:00:00,BTC/USDT,26619.14000000,26859.50000000,26500.00000000,26573.90000000,4905.69398000,131022124.04904550,95570
1609030800000,2020-12-27 01:00:00,BTC/USDT,26759.35000000,26963.46000000,26503.87000000,26619.73000000,6172.62723500,165304656.10804011,105681
1609027200000,2020-12-27 00:00:00,BTC/USDT,26493.40000000,26850.00000000,26488.41000000,26759.35000000,5331.96641600,142279124.71116317,88122
1609023600000,2020-12-26 23:00:00,BTC/USDT,26413.42000000,26660.00000000,26362.26000000,26493.39000000,3419.82500300,90663068.30657589,71548
1609020000000,2020-12-26 22:00:00,BTC/USDT,26702.18000000,26799.80000000,25842.00000000,26413.43000000,6382.87121600,168416418.60798949,155761
1609016400000,2020-12-26 21:00:00,BTC/USDT,26417.30000000,26867.03000000,26332.57000000,26702.19000000,10091.24936200,268363789.55314947,146354
1609012800000,2020-12-26 20:00:00,BTC/USDT,25931.02000000,26485.00000000,25810.56000000,26417.30000000,6943.28946300,181507467.06916705,108711
1609009200000,2020-12-26 19:00:00,BTC/USDT,25619.24000000,25932.25000000,25590.00000000,25931.02000000,2902.63840200,74809632.17509038,63543
1609005600000,2020-12-26 18:00:00,BTC/USDT,25789.84000000,25859.00000000,25580.58000000,25619.24000000,2877.80149800,74026503.23165960,60358
1609002000000,2020-12-26 17:00:00,BTC/USDT,25864.62000000,26000.00000000,25674.87000000,25789.84000000,5621.92202900,145249333.45959934,99767
1608998400000,2020-12-26 16:00:00,BTC/USDT,25629.99000000,25945.01000000,25575.00000000,25864.61000000,8270.35764100,213062170.81353487,122595
1608994800000,2020-12-26 15:00:00,BTC/USDT,25381.20000000,25673.52000000,25339.18000000,25629.99000000,6698.53020000,170725174.44705016,100768
1608991200000,2020-12-26 14:00:00,BTC/USDT,24942.42000000,25434.03000000,24882.55000000,25381.12000000,7468.43089000,188242572.45857522,110067
1608987600000,2020-12-26 13:00:00,BTC/USDT,24892.06000000,24987.34000000,24809.49000000,24942.42000000,2723.01911200,67824062.49525896,47451
1608984000000,2020-12-26 12:00:00,BTC/USDT,24834.36000000,24948.70000000,24734.94000000,24892.05000000,2312.46268500,57434088.35180933,45072
1608980400000,2020-12-26 11:00:00,BTC/USDT,24730.40000000,24887.17000000,24706.16000000,24834.36000000,2180.18523700,54073534.22029464,43186
1608976800000,2020-12-26 10:00:00,BTC/USDT,24859.36000000,24899.10000000,24562.50000000,24732.06000000,2725.81982700,67440667.03813576,52503
1608973200000,2020-12-26 09:00:00,BTC/USDT,24901.36000000,24914.81000000,24725.00000000,24859.36000000,2486.71932700,61722654.75345591,46905
1608969600000,2020-12-26 08:00:00,BTC/USDT,24784.48000000,25000.00000000,24754.16000000,24901.36000000,2493.01992100,62074666.00842795,48116
1608966000000,2020-12-26 07:00:00,BTC/USDT,24830.66000000,24933.00000000,24715.91000000,24784.48000000,1636.18657800,40617726.09969382,38149
1608962400000,2020-12-26 06:00:00,BTC/USDT,24708.87000000,24868.98000000,24652.54000000,24830.66000000,1689.13558900,41833717.60525890,33440
1608958800000,2020-12-26 05:00:00,BTC/USDT,24810.06000000,24843.44000000,24661.30000000,24708.87000000,2783.60872700,68879362.66303206,48636
1608955200000,2020-12-26 04:00:00,BTC/USDT,24909.80000000,24920.00000000,24745.41000000,24810.06000000,2386.01042100,59260163.47107688,43863
1608951600000,2020-12-26 03:00:00,BTC/USDT,24838.27000000,25039.96000000,24815.52000000,24909.79000000,3949.92637200,98501567.58551547,67250
1608948000000,2020-12-26 02:00:00,BTC/USDT,24907.78000000,24976.00000000,24750.00000000,24838.27000000,3438.87458800,85548294.69879413,56328
1608944400000,2020-12-26 01:00:00,BTC/USDT,24601.07000000,24932.16000000,24500.00000000,24907.78000000,3747.82764300,92775353.15682627,70461
1608940800000,2020-12-26 00:00:00,BTC/USDT,24712.47000000,24785.81000000,24519.86000000,24602.25000000,2576.80165500,63481076.90560905,54742
1608937200000,2020-12-25 23:00:00,BTC/USDT,24584.00000000,24789.86000000,24511.58000000,24712.47000000,4213.62783200,103967703.46092959,79727
1608933600000,2020-12-25 22:00:00,BTC/USDT,24419.60000000,24650.00000000,24368.47000000,24584.00000000,2707.40774300,66431782.43006149,70036
1608930000000,2020-12-25 21:00:00,BTC/USDT,24455.05000000,24456.90000000,24198.60000000,24419.39000000,1900.13230900,46221364.97153841,38337
1608926400000,2020-12-25 20:00:00,BTC/USDT,24449.66000000,24490.28000000,24351.47000000,24455.05000000,1937.81447400,47334620.74242955,44527
1608922800000,2020-12-25 19:00:00,BTC/USDT,24356.31000000,24520.00000000,24294.90000000,24449.66000000,3217.19221600,78557100.57247078,56053
1608919200000,2020-12-25 18:00:00,BTC/USDT,24185.62000000,24427.64000000,24136.84000000,24356.31000000,2665.28264000,64682616.07339900,48815
1608915600000,2020-12-25 17:00:00,BTC/USDT,24082.01000000,24265.77000000,23987.16000000,24185.62000000,3000.26387100,72396608.28709903,63561
1608912000000,2020-12-25 16:00:00,BTC/USDT,24025.13000000,24298.82000000,24003.00000000,24082.01000000,4287.11431300,103477705.37637830,86876
1608908400000,2020-12-25 15:00:00,BTC/USDT,24026.71000000,24199.93000000,23949.17000000,24025.13000000,4244.36628700,102242226.73786752,78954
1608904800000,2020-12-25 14:00:00,BTC/USDT,24499.99000000,24520.00000000,23785.50000000,24026.72000000,5976.21056900,144467865.50956871,100197
1608901200000,2020-12-25 13:00:00,BTC/USDT,24346.97000000,24550.00000000,24330.00000000,24500.00000000,3177.62976600,77630717.21985330,55696
1608897600000,2020-12-25 12:00:00,BTC/USDT,24574.40000000,24642.34000000,24337.26000000,24346.97000000,4824.53833600,118190726.28544810,77534
1608894000000,2020-12-25 11:00:00,BTC/USDT,23977.42000000,24681.00000000,23902.43000000,24574.40000000,11279.80526600,274873232.73748018,171284
1608890400000,2020-12-25 10:00:00,BTC/USDT,23934.52000000,24032.00000000,23766.66000000,23975.26000000,5330.76605400,127659713.00911661,94821
1608886800000,2020-12-25 09:00:00,BTC/USDT,23677.44000000,23982.82000000,23643.96000000,23934.52000000,4235.27263600,101061989.39525969,74328
1608883200000,2020-12-25 08:00:00,BTC/USDT,23650.99000000,23870.00000000,23600.00000000,23677.44000000,4010.21034100,95271705.41748297,67991
1608879600000,2020-12-25 07:00:00,BTC/USDT,23625.47000000,23679.99000000,23510.72000000,23649.82000000,2172.21983000,51244845.06172451,46269
1608876000000,2020-12-25 06:00:00,BTC/USDT,23599.22000000,23681.19000000,23546.33000000,23625.46000000,1644.88400000,38857225.54553616,42700
1608872400000,2020-12-25 05:00:00,BTC/USDT,23612.77000000,23649.00000000,23526.67000000,23599.22000000,1384.65885300,32653125.98340991,38201
1608868800000,2020-12-25 04:00:00,BTC/USDT,23481.20000000,23617.64000000,23451.79000000,23612.78000000,1083.63712500,25516072.99558341,30280
1608865200000,2020-12-25 03:00:00,BTC/USDT,23597.20000000,23597.20000000,23433.60000000,23481.21000000,1495.99091000,35166545.92882347,40605
1608858000000,2020-12-25 01:00:00,BTC/USDT,23622.71000000,23654.83000000,23532.54000000,23597.21000000,1487.50060200,35112169.05267915,34061
1608854400000,2020-12-25 00:00:00,BTC/USDT,23728.99000000,23827.54000000,23560.00000000,23622.66000000,3243.41759600,76748653.87359692,63573
1608850800000,2020-12-24 23:00:00,BTC/USDT,23707.85000000,23794.43000000,23615.00000000,23729.20000000,5023.15762700,119091536.00734061,107063
1608847200000,2020-12-24 22:00:00,BTC/USDT,23413.51000000,23750.00000000,23385.98000000,23711.00000000,3315.70377400,78319963.32819762,97184
1608843600000,2020-12-24 21:00:00,BTC/USDT,23526.22000000,23563.54000000,23366.84000000,23413.51000000,2509.49612400,58931274.15208843,49051
1608840000000,2020-12-24 20:00:00,BTC/USDT,23287.16000000,23560.00000000,23258.35000000,23525.42000000,2155.70929100,50481664.97753635,40928
1608836400000,2020-12-24 19:00:00,BTC/USDT,23314.23000000,23404.39000000,23250.18000000,23287.15000000,1169.60234000,27293975.72897554,28597
1608832800000,2020-12-24 18:00:00,BTC/USDT,23377.27000000,23419.57000000,23280.00000000,23313.35000000,1288.93706800,30087895.26303434,39290
1608829200000,2020-12-24 17:00:00,BTC/USDT,23219.76000000,23460.97000000,23160.73000000,23377.27000000,2340.01541700,54576251.38070625,52591
1608825600000,2020-12-24 16:00:00,BTC/USDT,23232.12000000,23345.00000000,23108.01000000,23219.76000000,2635.49636200,61272510.36651802,54459
1608822000000,2020-12-24 15:00:00,BTC/USDT,23215.21000000,23295.77000000,23100.00000000,23232.12000000,2439.51974800,56603704.26620897,48851
1608818400000,2020-12-24 14:00:00,BTC/USDT,23379.02000000,23425.95000000,23154.39000000,23215.21000000,2550.44044400,59471961.76088227,53080
1608814800000,2020-12-24 13:00:00,BTC/USDT,23203.69000000,23391.02000000,23130.00000000,23379.65000000,2654.02338600,61750485.86901670,66749
1608811200000,2020-12-24 12:00:00,BTC/USDT,23218.67000000,23296.05000000,23012.29000000,23200.00000000,2611.85592200,60454248.99361880,50537
1608807600000,2020-12-24 11:00:00,BTC/USDT,23122.51000000,23294.16000000,23049.95000000,23218.68000000,2376.62614200,55093229.37496877,51003
1608804000000,2020-12-24 10:00:00,BTC/USDT,23348.29000000,23357.00000000,23115.00000000,23123.30000000,2600.89180400,60403052.45436357,53265
1608800400000,2020-12-24 09:00:00,BTC/USDT,23447.42000000,23469.86000000,23261.08000000,23348.30000000,2607.47171700,60840711.60440505,58459
1608796800000,2020-12-24 08:00:00,BTC/USDT,23173.38000000,23479.26000000,23070.00000000,23447.42000000,3878.41449100,90414279.11370998,60340
1608793200000,2020-12-24 07:00:00,BTC/USDT,22931.71000000,23219.38000000,22823.99000000,23173.38000000,2670.38338500,61554195.80934520,54654
1608789600000,2020-12-24 06:00:00,BTC/USDT,23049.97000000,23141.15000000,22868.00000000,22931.71000000,2500.61942200,57435076.56828491,54511
1608786000000,2020-12-24 05:00:00,BTC/USDT,23023.32000000,23136.48000000,22914.20000000,23049.98000000,2197.87578700,50650813.05317880,46508
1608782400000,2020-12-24 04:00:00,BTC/USDT,22894.28000000,23043.98000000,22786.67000000,23023.32000000,2797.23445700,64099762.88555705,51105
1608778800000,2020-12-24 03:00:00,BTC/USDT,22805.26000000,22968.40000000,22703.42000000,22894.28000000,3362.08528000,76770993.93759980,61459
1608775200000,2020-12-24 02:00:00,BTC/USDT,23202.71000000,23229.98000000,22738.95000000,22805.90000000,3829.75557500,88053956.03720641,73753
1608771600000,2020-12-24 01:00:00,BTC/USDT,23067.40000000,23229.95000000,22880.00000000,23202.71000000,4179.54421200,96418833.76050658,74809
1608768000000,2020-12-24 00:00:00,BTC/USDT,23232.39000000,23242.04000000,22800.00000000,23067.41000000,5318.97447700,122323867.38352157,93011
1608764400000,2020-12-23 23:00:00,BTC/USDT,23290.96000000,23470.05000000,23164.09000000,23232.76000000,5132.94079700,119756872.25012832,94679
1608760800000,2020-12-23 22:00:00,BTC/USDT,23315.38000000,23379.88000000,22600.00000000,23291.91000000,8071.66895300,186067786.67627288,193120
1608757200000,2020-12-23 21:00:00,BTC/USDT,23501.99000000,23527.44000000,23153.79000000,23315.39000000,4759.54548100,111100154.30835347,90759
1608753600000,2020-12-23 20:00:00,BTC/USDT,23556.91000000,23625.00000000,23423.01000000,23501.99000000,3131.77061600,73666169.27507298,67217
1608750000000,2020-12-23 19:00:00,BTC/USDT,23605.08000000,23622.67000000,23500.00000000,23556.91000000,2534.24089600,59705264.35366028,44086
1608746400000,2020-12-23 18:00:00,BTC/USDT,23589.38000000,23678.49000000,23550.00000000,23605.07000000,2974.01452400,70210945.76273241,58491
1608742800000,2020-12-23 17:00:00,BTC/USDT,23406.91000000,23640.63000000,23350.00000000,23589.39000000,3986.41393200,93872305.19557635,72864
1608739200000,2020-12-23 16:00:00,BTC/USDT,23449.66000000,23651.82000000,23379.73000000,23406.91000000,6003.30843500,141247167.86603048,115128
1608735600000,2020-12-23 15:00:00,BTC/USDT,23759.68000000,23895.85000000,23336.00000000,23449.66000000,5341.81718600,126292167.80868594,104296
1608732000000,2020-12-23 14:00:00,BTC/USDT,23617.34000000,23829.09000000,23536.25000000,23759.67000000,5940.74349900,140727169.05970245,109410
1608728400000,2020-12-23 13:00:00,BTC/USDT,23843.91000000,24100.00000000,23457.98000000,23617.34000000,10187.77729200,242460450.83114575,144758
1608724800000,2020-12-23 12:00:00,BTC/USDT,23064.01000000,23850.00000000,22931.00000000,23843.91000000,9711.03807200,227281958.78449733,146187
1608721200000,2020-12-23 11:00:00,BTC/USDT,23435.95000000,23478.81000000,22810.00000000,23064.01000000,10580.08710500,244222868.06815201,166191
1608717600000,2020-12-23 10:00:00,BTC/USDT,23635.88000000,23735.51000000,23400.00000000,23435.95000000,5035.15842900,118691938.36523702,91470
1608714000000,2020-12-23 09:00:00,BTC/USDT,23502.80000000,23661.53000000,23422.40000000,23635.87000000,3191.34552200,75137232.53579277,65465
1608710400000,2020-12-23 08:00:00,BTC/USDT,23555.54000000,23680.00000000,23438.80000000,23502.80000000,2863.18039200,67481340.98563665,64540
1608706800000,2020-12-23 07:00:00,BTC/USDT,23501.97000000,23636.33000000,23319.11000000,23555.73000000,3238.34513900,76061844.88388973,81126
1608703200000,2020-12-23 06:00:00,BTC/USDT,23533.01000000,23613.03000000,23439.13000000,23501.97000000,3316.47708800,78016964.28521532,78172
1608699600000,2020-12-23 05:00:00,BTC/USDT,23450.01000000,23536.20000000,23350.00000000,23533.01000000,4934.99452900,115747295.91425825,98606
1608696000000,2020-12-23 04:00:00,BTC/USDT,23706.72000000,23711.17000000,23430.00000000,23450.00000000,4014.52581900,94572419.49244190,73235
1608692400000,2020-12-23 03:00:00,BTC/USDT,23631.76000000,23778.63000000,23605.00000000,23706.72000000,2051.52228600,48629005.22540457,40550
1608688800000,2020-12-23 02:00:00,BTC/USDT,23709.59000000,23746.33000000,23551.86000000,23631.99000000,2813.52130400,66548107.70668010,52608
1608685200000,2020-12-23 01:00:00,BTC/USDT,23987.80000000,24050.00000000,23654.72000000,23709.59000000,4774.71169700,113879313.55290823,75975
1608681600000,2020-12-23 00:00:00,BTC/USDT,23810.79000000,24000.00000000,23695.70000000,23987.80000000,4458.11074000,106311263.88440410,65678
1608678000000,2020-12-22 23:00:00,BTC/USDT,23721.95000000,23837.10000000,23640.56000000,23810.79000000,4087.04394400,97000097.59047707,71437
1608674400000,2020-12-22 22:00:00,BTC/USDT,23435.14000000,23760.00000000,23344.92000000,23721.94000000,2793.98430400,65784584.27899137,70150
1608670800000,2020-12-22 21:00:00,BTC/USDT,23423.76000000,23530.00000000,23323.54000000,23435.13000000,3634.86268000,85232988.42504260,60466
1608667200000,2020-12-22 20:00:00,BTC/USDT,23404.27000000,23449.00000000,23277.72000000,23423.77000000,2146.82219600,50179738.35311173,44892
1608663600000,2020-12-22 19:00:00,BTC/USDT,23435.27000000,23509.87000000,23325.95000000,23404.27000000,2140.63387200,50170220.05776768,41941
1608660000000,2020-12-22 18:00:00,BTC/USDT,23342.54000000,23520.00000000,23342.51000000,23435.27000000,2784.59204900,65276295.81515566,42754
1608656400000,2020-12-22 17:00:00,BTC/USDT,23348.43000000,23442.00000000,23224.40000000,23342.54000000,2756.85930200,64354695.94987165,43936
1608652800000,2020-12-22 16:00:00,BTC/USDT,23342.68000000,23456.00000000,23237.00000000,23348.95000000,4298.90255500,100376537.63554489,71396
1608649200000,2020-12-22 15:00:00,BTC/USDT,23439.99000000,23600.00000000,23300.42000000,23342.58000000,4452.75789000,104613265.12053512,60819
1608645600000,2020-12-22 14:00:00,BTC/USDT,23487.20000000,23628.89000000,23335.83000000,23439.99000000,6009.58313200,141269971.90051568,73518
1608642000000,2020-12-22 13:00:00,BTC/USDT,23175.57000000,23536.96000000,23103.98000000,23487.20000000,4972.84068000,115944084.98536786,74209
1608638400000,2020-12-22 12:00:00,BTC/USDT,23119.47000000,23300.00000000,23062.01000000,23175.57000000,4777.70466000,110674551.72227436,75474
1608634800000,2020-12-22 11:00:00,BTC/USDT,22701.20000000,23155.00000000,22701.20000000,23119.48000000,4983.54095200,114380957.88618727,78403
1608631200000,2020-12-22 10:00:00,BTC/USDT,22782.92000000,22819.76000000,22602.12000000,22701.20000000,2835.32679800,64432306.62944577,56764
1608627600000,2020-12-22 09:00:00,BTC/USDT,22689.87000000,22822.83000000,22600.00000000,22783.85000000,3441.12202100,78193041.49831134,59923
1608624000000,2020-12-22 08:00:00,BTC/USDT,22655.82000000,22750.00000000,22353.40000000,22689.86000000,4786.23803600,107958892.96084408,84822
1608620400000,2020-12-22 07:00:00,BTC/USDT,22750.85000000,22826.78000000,22500.00000000,22655.83000000,3555.11835700,80622823.01736425,61246
1608616800000,2020-12-22 06:00:00,BTC/USDT,22681.50000000,22870.02000000,22551.02000000,22750.96000000,3044.63190700,69233802.69277815,57987
1608613200000,2020-12-22 05:00:00,BTC/USDT,22951.30000000,22970.00000000,22610.19000000,22681.51000000,3600.42597900,81960727.60418122,67428
1608609600000,2020-12-22 04:00:00,BTC/USDT,22851.19000000,23076.77000000,22851.19000000,22951.30000000,2681.87136200,61642796.35306549,49339
1608606000000,2020-12-22 03:00:00,BTC/USDT,22957.58000000,22969.00000000,22737.90000000,22851.20000000,2438.40007900,55707127.59884953,41475
1608602400000,2020-12-22 02:00:00,BTC/USDT,22753.99000000,22970.00000000,22730.00000000,22957.57000000,2524.45364100,57732092.56455595,48080
1608598800000,2020-12-22 01:00:00,BTC/USDT,22558.41000000,22875.61000000,22428.86000000,22753.99000000,3850.00338400,87233778.26758052,78537
1608595200000,2020-12-22 00:00:00,BTC/USDT,22719.88000000,22926.14000000,22500.00000000,22558.42000000,4435.40638000,100783241.33570758,81281
1608591600000,2020-12-21 23:00:00,BTC/USDT,23169.88000000,23228.35000000,22699.99000000,22719.71000000,3712.99715100,85240121.39147504,65315
1608588000000,2020-12-21 22:00:00,BTC/USDT,23127.38000000,23254.33000000,23021.17000000,23170.89000000,2084.95169600,48281453.64763994,48307
1608584400000,2020-12-21 21:00:00,BTC/USDT,22829.79000000,23162.26000000,22765.00000000,23127.37000000,3028.12497300,69626419.82288961,50843
1608580800000,2020-12-21 20:00:00,BTC/USDT,22816.63000000,22930.00000000,22732.78000000,22829.79000000,1900.46394400,43415707.60438296,36394
1608577200000,2020-12-21 19:00:00,BTC/USDT,22813.65000000,22940.30000000,22681.32000000,22816.62000000,2874.57823600,65586007.26860901,48995
1608573600000,2020-12-21 18:00:00,BTC/USDT,22693.65000000,22988.60000000,22621.44000000,22813.66000000,4796.30654600,109361847.50863127,81912
1608559200000,2020-12-21 14:00:00,BTC/USDT,22646.53000000,22646.53000000,22646.53000000,22646.53000000,0.00000000,0.00000000,0
1608555600000,2020-12-21 13:00:00,BTC/USDT,22307.50000000,22665.35000000,22251.23000000,22646.53000000,2830.34558700,63790349.91077578,44795
1608552000000,2020-12-21 12:00:00,BTC/USDT,22646.70000000,22663.00000000,21815.00000000,22307.50000000,11239.20192200,250454720.41287574,162588
1608548400000,2020-12-21 11:00:00,BTC/USDT,22446.39000000,22833.01000000,22350.00000000,22645.85000000,7582.69498000,172025555.18477164,125474
1608544800000,2020-12-21 10:00:00,BTC/USDT,23460.93000000,23495.91000000,22441.01000000,22445.99000000,13511.91035700,309208137.98627443,195332
1608541200000,2020-12-21 09:00:00,BTC/USDT,23659.59000000,23739.18000000,23328.00000000,23461.35000000,6435.52119700,151548561.33304380,106360
1608537600000,2020-12-21 08:00:00,BTC/USDT,23979.99000000,24075.94000000,23635.08000000,23659.59000000,4670.53785200,111308617.50457337,101962
1608534000000,2020-12-21 07:00:00,BTC/USDT,23921.74000000,24028.15000000,23888.15000000,23980.00000000,3110.57338900,74540028.66952485,61586
1608530400000,2020-12-21 06:00:00,BTC/USDT,23909.83000000,23926.80000000,23700.00000000,23921.73000000,2593.61124400,61768427.12990675,63867
1608526800000,2020-12-21 05:00:00,BTC/USDT,23895.02000000,23975.00000000,23841.99000000,23909.83000000,2315.21212700,55356498.17189838,60219
1608523200000,2020-12-21 04:00:00,BTC/USDT,23945.30000000,24102.77000000,23790.00000000,23895.73000000,3537.79405600,84773164.17079207,75894
1608519600000,2020-12-21 03:00:00,BTC/USDT,23856.39000000,24016.93000000,23657.50000000,23945.29000000,3842.13422800,91783164.31014855,72832
1608516000000,2020-12-21 02:00:00,BTC/USDT,23663.49000000,23887.00000000,23652.48000000,23856.38000000,2136.22237400,50715771.44095200,50840
1608512400000,2020-12-21 01:00:00,BTC/USDT,23679.55000000,23744.86000000,23587.85000000,23663.48000000,1823.64618400,43167000.14606068,49838
1608508800000,2020-12-21 00:00:00,BTC/USDT,23455.54000000,23709.31000000,23287.94000000,23679.55000000,3148.36038200,74104376.40894017,72737
1608505200000,2020-12-20 23:00:00,BTC/USDT,23507.03000000,23594.73000000,23450.00000000,23455.52000000,2197.79247000,51686700.16396077,51505
1608501600000,2020-12-20 22:00:00,BTC/USDT,23376.94000000,23614.36000000,23090.00000000,23507.79000000,5563.84728100,130200677.90405338,141921
1608498000000,2020-12-20 21:00:00,BTC/USDT,24172.99000000,24208.62000000,23350.00000000,23373.05000000,7510.99845200,178225487.51600966,130742
1608494400000,2020-12-20 20:00:00,BTC/USDT,23928.80000000,24295.00000000,23850.18000000,24172.25000000,6396.94464800,154278022.43876312,108441
1608490800000,2020-12-20 19:00:00,BTC/USDT,23866.68000000,23995.97000000,23780.83000000,23930.00000000,2727.20596000,65128094.41349540,58479
1608487200000,2020-12-20 18:00:00,BTC/USDT,23722.62000000,23877.00000000,23655.26000000,23866.69000000,2433.33458100,57858507.07633707,57666
1608483600000,2020-12-20 17:00:00,BTC/USDT,23630.10000000,23800.00000000,23625.41000000,23722.62000000,2050.91755400,48695467.84444800,53390
1608480000000,2020-12-20 16:00:00,BTC/USDT,23868.08000000,23901.01000000,23628.31000000,23630.10000000,3492.54283800,83064228.90249011,88409
1608476400000,2020-12-20 15:00:00,BTC/USDT,23537.70000000,23910.00000000,23527.48000000,23868.09000000,4012.70827000,95267938.76710545,85561
1608472800000,2020-12-20 14:00:00,BTC/USDT,23561.36000000,23682.00000000,23500.19000000,23537.70000000,2538.18035500,59832598.96752928,63644
1608469200000,2020-12-20 13:00:00,BTC/USDT,23472.45000000,23590.90000000,23296.00000000,23561.36000000,3044.96100200,71369805.98272658,88523
1608465600000,2020-12-20 12:00:00,BTC/USDT,23553.02000000,23588.71000000,23333.57000000,23472.44000000,2466.12724100,57813278.90876295,75457
1608462000000,2020-12-20 11:00:00,BTC/USDT,23394.77000000,23625.00000000,23393.00000000,23553.02000000,1945.51786500,45714177.75601246,44295
1608458400000,2020-12-20 10:00:00,BTC/USDT,23592.93000000,23648.92000000,23358.78000000,23394.76000000,3238.11275400,76062584.71504504,68381
1608454800000,2020-12-20 09:00:00,BTC/USDT,23698.49000000,23748.40000000,23503.00000000,23592.92000000,2928.14121700,69174540.89233161,68082
1608451200000,2020-12-20 08:00:00,BTC/USDT,23628.89000000,23791.00000000,23532.00000000,23698.49000000,2953.11334600,69942074.29276992,73961
1608447600000,2020-12-20 07:00:00,BTC/USDT,23506.67000000,23646.31000000,23410.62000000,23628.88000000,2081.73403800,48977319.07970316,62654
1608444000000,2020-12-20 06:00:00,BTC/USDT,23481.38000000,23614.84000000,23459.98000000,23506.67000000,1518.98280900,35762985.19490750,37908
1608440400000,2020-12-20 05:00:00,BTC/USDT,23426.15000000,23588.88000000,23397.58000000,23481.38000000,2113.93787400,49648191.58306973,53921
1608436800000,2020-12-20 04:00:00,BTC/USDT,23346.25000000,23452.63000000,23060.00000000,23426.54000000,2789.30374700,64876630.72539634,65217
1608433200000,2020-12-20 03:00:00,BTC/USDT,23429.92000000,23429.92000000,23180.88000000,23346.48000000,2578.31543400,60089074.64762119,53082
1608429600000,2020-12-20 02:00:00,BTC/USDT,23486.42000000,23542.99000000,23300.00000000,23429.92000000,2007.60910400,47031741.40981669,56355
1608426000000,2020-12-20 01:00:00,BTC/USDT,23483.11000000,23548.72000000,23390.00000000,23485.56000000,2118.50392700,49722149.09068766,47539
1608422400000,2020-12-20 00:00:00,BTC/USDT,23821.60000000,23836.48000000,23230.00000000,23481.41000000,5981.31291800,140439796.45726494,108092
1608418800000,2020-12-19 23:00:00,BTC/USDT,23905.73000000,23915.26000000,23719.25000000,23821.61000000,1987.77768300,47348481.93469174,54871
1608415200000,2020-12-19 22:00:00,BTC/USDT,23974.70000000,23999.00000000,23825.95000000,23905.73000000,1543.40332600,36899496.88856428,58376
1608411600000,2020-12-19 21:00:00,BTC/USDT,23902.19000000,24065.41000000,23780.21000000,23974.71000000,3253.89786500,77885971.41909300,58395
1608408000000,2020-12-19 20:00:00,BTC/USDT,23791.82000000,23937.00000000,23782.91000000,23902.17000000,2634.92120700,62869475.28398441,52915
1608404400000,2020-12-19 19:00:00,BTC/USDT,23822.66000000,23883.79000000,23651.00000000,23791.91000000,3011.08813300,71594947.93610508,59305
1608400800000,2020-12-19 18:00:00,BTC/USDT,23886.71000000,23906.66000000,23556.76000000,23822.66000000,4060.08167600,96467369.32701857,85956
1608397200000,2020-12-19 17:00:00,BTC/USDT,23966.48000000,24100.00000000,23680.00000000,23886.44000000,6294.41307900,150649476.47524402,115671
1608393600000,2020-12-19 16:00:00,BTC/USDT,23552.00000000,24171.47000000,23456.55000000,23966.48000000,13881.90769400,331707316.13834668,190491
1608390000000,2020-12-19 15:00:00,BTC/USDT,23296.96000000,23650.00000000,23296.95000000,23552.01000000,6178.38426500,145197062.27630502,115283
1608386400000,2020-12-19 14:00:00,BTC/USDT,23172.75000000,23627.99000000,23052.00000000,23296.96000000,10267.11671400,240147219.65624463,162737
1608382800000,2020-12-19 13:00:00,BTC/USDT,23041.53000000,23189.10000000,22992.23000000,23172.74000000,3234.58667200,74695261.30654980,71960
1608379200000,2020-12-19 12:00:00,BTC/USDT,22888.53000000,23127.72000000,22886.79000000,23041.53000000,3218.56833600,74164924.52129787,68468
1608375600000,2020-12-19 11:00:00,BTC/USDT,23020.00000000,23063.49000000,22875.01000000,22888.54000000,1942.20473600,44613867.51974666,50293
1608372000000,2020-12-19 10:00:00,BTC/USDT,22973.06000000,23080.45000000,22950.00000000,23019.99000000,2331.99705600,53679672.52752191,51465
1608368400000,2020-12-19 09:00:00,BTC/USDT,22983.77000000,23045.49000000,22928.05000000,22973.06000000,2229.92546900,51261037.96077831,46816
1608364800000,2020-12-19 08:00:00,BTC/USDT,22853.75000000,22990.00000000,22750.00000000,22983.77000000,3048.66552400,69730044.00219995,60398
